"SRC_ACT_NAME_ID","DST_ACT_NAME_ID","TYPE","SCORE"
"182","8284","shingle","32.7323112487793"
"560","8018","term","19.33706283569336"
"560","8020","3gram","162.4504852294922"
"560","8020","shingle","52.986175537109375"
"1454","7266","term","16.41637420654297"
"1454","7266","3gram","179.546875"
"1454","7266","shingle","37.774227142333984"
"1619","8316","phrase","39.76651382446289"
"1619","8316","term","42.86349868774414"
"1619","8316","3gram","242.51649475097656"
"1619","8316","shingle","81.77333068847656"
"2060","13729","phrase","25.270565032958984"
"2060","13729","term","25.270565032958984"
"2060","13729","3gram","89.2281494140625"
"2060","13729","shingle","41.23210525512695"
"929","5261","term","14.826796531677246"
"929","5261","3gram","110.91405487060547"
"929","5261","shingle","24.865108489990234"
"1367","8161","phrase","36.38378143310547"
"1367","8161","term","36.383785247802734"
"1367","8161","3gram","317.4334411621094"
"1367","8161","shingle","84.0905990600586"
"1117","10877","phrase","35.07830810546875"
"1117","10877","term","40.063541412353516"
"1117","10877","3gram","291.55670166015625"
"1117","10877","shingle","65.98773193359375"
"784","11502","phrase","39.441741943359375"
"784","11502","term","39.441741943359375"
"784","11502","3gram","307.9034118652344"
"784","11502","shingle","117.61836242675781"
"1087","13762","term","15.136358261108398"
"1087","9549","3gram","84.30915832519531"
"1087","13762","shingle","23.68085289001465"
"1674","1877","term","20.856273651123047"
"1674","1877","3gram","193.45721435546875"
"1674","1877","shingle","52.44074249267578"
"504","12818","term","16.741037368774414"
"504","12818","shingle","22.515146255493164"
"1512","61","phrase","19.708219528198242"
"1512","61","term","31.55605697631836"
"1512","61","3gram","199.6353302001953"
"1512","61","shingle","55.673892974853516"
"1917","3043","term","14.424095153808594"
"1917","7882","3gram","79.11076354980469"
"1917","7883","shingle","23.47185707092285"
"231","11333","term","21.4317569732666"
"231","11333","3gram","167.33523559570312"
"231","11333","shingle","38.08488845825195"
"1930","8307","phrase","38.01231384277344"
"1930","8307","term","45.98061752319336"
"1930","8307","3gram","311.6409606933594"
"1930","8307","shingle","108.28450012207031"
"1702","5831","phrase","31.56931495666504"
"1702","5831","term","31.569316864013672"
"1702","5831","3gram","203.2307891845703"
"1702","5831","shingle","63.557308197021484"
"252","7264","term","24.488840103149414"
"252","12695","3gram","134.4692840576172"
"252","7264","shingle","36.94683837890625"
"1821","1888","phrase","21.394519805908203"
"1821","1888","term","33.088348388671875"
"1821","1888","3gram","210.30772399902344"
"1821","1888","shingle","67.62479400634766"
"872","8465","term","31.001697540283203"
"872","8465","3gram","207.4971466064453"
"872","8465","shingle","54.25730895996094"
"439","1348","3gram","132.8961944580078"
"439","1348","shingle","30.74193572998047"
"1281","4181","phrase","42.65312194824219"
"1281","4181","term","42.65312194824219"
"1281","4181","3gram","440.4866638183594"
"1281","4181","shingle","109.23375701904297"
"831","7293","phrase","26.901845932006836"
"831","7293","term","28.39336395263672"
"831","7293","3gram","179.95530700683594"
"831","7293","shingle","70.2261962890625"
"1025","11628","phrase","27.787063598632812"
"1025","11628","term","27.78706169128418"
"1025","11628","3gram","161.14183044433594"
"1025","11628","shingle","53.30717086791992"
"462","107","term","6.29247522354126"
"462","3420","3gram","48.3873405456543"
"462","3420","shingle","9.648881912231445"
"1268","8206","term","9.978861808776855"
"1268","7227","3gram","72.2688980102539"
"1268","8206","shingle","15.214813232421875"
"2101","7872","phrase","32.64572525024414"
"2101","7872","term","32.64572525024414"
"2101","7872","3gram","195.57244873046875"
"2101","7872","shingle","60.153411865234375"
"1154","603","term","30.061372756958008"
"1154","603","3gram","214.06332397460938"
"1154","603","shingle","64.40876770019531"
"657","10959","term","18.288429260253906"
"657","10959","shingle","27.98566246032715"
"994","1765","term","23.96442985534668"
"994","1765","3gram","143.6721649169922"
"994","1765","shingle","42.32111740112305"
"1070","13365","phrase","31.929588317871094"
"1070","13365","term","31.929590225219727"
"1070","13365","3gram","187.66026306152344"
"1070","13365","shingle","58.8221435546875"
"1323","7403","phrase","41.4912109375"
"1323","7403","term","41.4912109375"
"1323","7403","3gram","270.4023742675781"
"1323","7403","shingle","92.32781982421875"
"1474","12106","term","43.11885452270508"
"1474","12106","3gram","305.9490661621094"
"1474","12106","shingle","100.4478759765625"
"1640","11068","term","16.04877281188965"
"1640","11068","3gram","99.95934295654297"
"1640","11068","shingle","24.5177001953125"
"800","6433","term","11.837957382202148"
"800","6436","3gram","50.90140914916992"
"800","6433","shingle","15.3572998046875"
"110","2163","term","22.69101905822754"
"110","2163","3gram","212.75521850585938"
"110","2163","shingle","38.61786651611328"
"1602","5365","term","17.52846908569336"
"1602","8001","3gram","141.43458557128906"
"1602","8001","shingle","30.250207901000977"
"965","1951","term","29.04373550415039"
"965","1951","3gram","230.47508239746094"
"965","1951","shingle","50.70765686035156"
"1666","8317","phrase","35.13990020751953"
"1666","8317","term","35.13990020751953"
"1666","8317","3gram","229.08241271972656"
"1666","8317","shingle","68.21894073486328"
"91","12498","term","19.958744049072266"
"91","12498","3gram","139.89295959472656"
"91","12498","shingle","32.19532012939453"
"997","11404","phrase","24.2947998046875"
"997","11404","term","26.09195899963379"
"997","11404","3gram","146.8825225830078"
"997","11404","shingle","58.70677185058594"
"1712","2029","term","22.916358947753906"
"1712","2029","3gram","102.13802337646484"
"1712","2029","shingle","32.12616729736328"
"1159","3305","term","29.907081604003906"
"1159","3305","3gram","253.29351806640625"
"1159","3305","shingle","68.6608657836914"
"1689","2392","term","21.42037582397461"
"1689","2392","3gram","122.42481231689453"
"1689","2392","shingle","32.70550537109375"
"1822","365","term","29.623884201049805"
"1822","366","3gram","185.5565185546875"
"1822","365","shingle","55.98168182373047"
"1491","3263","term","24.817157745361328"
"1491","3263","3gram","208.33718872070312"
"1491","3265","shingle","55.022552490234375"
"409","9965","phrase","46.02335739135742"
"409","9965","term","46.02335739135742"
"409","9965","3gram","325.3238220214844"
"409","9965","shingle","101.6126937866211"
"503","12792","term","19.225099563598633"
"503","12792","3gram","147.1329345703125"
"503","12792","shingle","28.883615493774414"
"513","7407","phrase","33.12971115112305"
"513","7407","term","33.12971496582031"
"513","7407","3gram","180.052001953125"
"513","7407","shingle","57.960418701171875"
"846","2204","term","28.106430053710938"
"846","2204","3gram","195.0452423095703"
"846","2204","shingle","48.955047607421875"
"1762","10963","phrase","32.261817932128906"
"1762","10963","term","32.261817932128906"
"1762","10963","3gram","204.44683837890625"
"1762","10963","shingle","62.49134063720703"
"1992","9735","phrase","21.116910934448242"
"1992","9735","term","21.116910934448242"
"1992","9735","3gram","145.62033081054688"
"1992","9735","shingle","36.29471206665039"
"791","1129","term","19.977375030517578"
"791","1129","3gram","147.51168823242188"
"791","1129","shingle","33.32123947143555"
"411","9995","phrase","34.047607421875"
"411","9995","term","34.047607421875"
"411","9995","3gram","181.70872497558594"
"411","9995","shingle","72.11975860595703"
"480","1390","term","30.017969131469727"
"480","1390","3gram","184.54220581054688"
"480","1390","shingle","52.1710319519043"
"522","8642","phrase","39.575565338134766"
"522","8642","term","39.575565338134766"
"522","8642","3gram","221.63563537597656"
"522","8642","shingle","73.33642578125"
"177","9867","term","21.588523864746094"
"177","9867","3gram","213.93663024902344"
"177","9867","shingle","40.00985336303711"
"584","10398","phrase","27.522300720214844"
"584","10398","term","27.52229881286621"
"584","10398","3gram","206.4758758544922"
"584","10398","shingle","50.53484344482422"
"828","7282","phrase","28.394018173217773"
"828","7282","term","28.394014358520508"
"828","7282","3gram","215.02769470214844"
"828","7282","shingle","64.07121276855469"
"471","7245","term","13.883748054504395"
"471","8470","3gram","119.65313720703125"
"471","7245","shingle","20.667375564575195"
"1731","11501","term","34.83184814453125"
"1731","11501","3gram","295.6715393066406"
"1731","11501","shingle","103.644775390625"
"88","6670","term","24.142379760742188"
"88","6670","3gram","191.29869079589844"
"88","6670","shingle","55.69373321533203"
"1671","7219","term","32.3593635559082"
"1671","7219","3gram","263.2319030761719"
"1671","7219","shingle","69.40458679199219"
"1772","12850","phrase","29.777889251708984"
"1772","12850","term","29.777889251708984"
"1772","12850","3gram","232.21530151367188"
"1772","12850","shingle","57.514259338378906"
"847","7399","phrase","21.23180389404297"
"847","7399","term","21.23180389404297"
"847","7399","3gram","81.43719482421875"
"847","7399","shingle","32.4198112487793"
"1853","587","term","14.392552375793457"
"1853","587","3gram","66.65553283691406"
"1853","587","shingle","21.12834358215332"
"1244","13726","phrase","32.295997619628906"
"1244","13726","term","32.295997619628906"
"1244","13726","3gram","162.39276123046875"
"1244","13726","shingle","59.55512619018555"
"315","2581","term","33.87589645385742"
"315","2581","3gram","258.6100158691406"
"315","2581","shingle","75.67831420898438"
"1543","3307","term","32.11598205566406"
"1543","3307","3gram","287.7998046875"
"1543","3307","shingle","76.71249389648438"
"1849","8307","term","51.59246063232422"
"1849","8307","3gram","372.2738952636719"
"1849","8307","shingle","115.29708862304688"
"1235","1552","term","24.545825958251953"
"1235","1552","3gram","171.26092529296875"
"1235","1552","shingle","51.668067932128906"
"1998","10055","phrase","29.4294376373291"
"1998","10055","term","29.429439544677734"
"1998","10055","3gram","196.82952880859375"
"1998","10055","shingle","54.109947204589844"
"1908","10397","phrase","26.710847854614258"
"1908","10397","term","26.71084976196289"
"1908","10397","3gram","204.37081909179688"
"1908","10397","shingle","48.983341217041016"
"585","10399","phrase","28.974790573120117"
"585","10399","term","28.974790573120117"
"585","10399","3gram","212.9862518310547"
"585","10399","shingle","53.31202697753906"
"539","10548","term","23.50513458251953"
"539","10548","3gram","232.2077178955078"
"539","10548","shingle","49.6521110534668"
"842","7319","phrase","29.783092498779297"
"842","7319","term","31.274612426757812"
"842","7319","3gram","199.32020568847656"
"842","7319","shingle","69.71031188964844"
"1238","7476","phrase","17.37259292602539"
"1238","7476","term","17.37259292602539"
"1238","7476","3gram","141.06192016601562"
"1238","7476","shingle","32.62015914916992"
"1919","11500","term","34.18587875366211"
"1919","11500","3gram","292.6766357421875"
"1919","11500","shingle","102.26293182373047"
"622","7328","phrase","18.741533279418945"
"622","7328","term","18.741533279418945"
"622","7328","3gram","100.69081115722656"
"622","7328","shingle","28.484939575195312"
"515","7887","phrase","27.15395164489746"
"515","7887","term","27.15395164489746"
"515","7887","3gram","142.32908630371094"
"515","7887","shingle","44.78193664550781"
"672","8258","term","12.566141128540039"
"672","8258","3gram","92.07915496826172"
"672","8258","shingle","19.397815704345703"
"1864","8307","phrase","38.01231384277344"
"1864","8307","term","45.98061752319336"
"1864","8307","3gram","311.6409606933594"
"1864","8307","shingle","108.28450012207031"
"199","8648","term","10.241443634033203"
"199","10501","3gram","98.79937744140625"
"199","10501","shingle","14.440567970275879"
"1926","2168","term","24.40150260925293"
"1926","2168","3gram","178.09205627441406"
"1926","2168","shingle","52.5679817199707"
"1701","5830","phrase","32.19084930419922"
"1701","5830","term","32.190853118896484"
"1701","5830","3gram","204.23594665527344"
"1701","5830","shingle","65.77510833740234"
"594","6301","term","26.993417739868164"
"594","6301","3gram","186.5767059326172"
"94","6805","term","24.905410766601562"
"94","6805","3gram","161.79507446289062"
"94","6805","shingle","42.42247772216797"
"2102","7870","phrase","34.71106719970703"
"2102","7870","term","34.71106719970703"
"2102","7870","3gram","232.76321411132812"
"2102","7870","shingle","67.21601867675781"
"538","1301","term","19.300216674804688"
"538","1301","3gram","194.99273681640625"
"538","1301","shingle","44.39475631713867"
"654","655","term","20.921737670898438"
"654","655","shingle","35.097572326660156"
"1826","1900","term","31.159135818481445"
"1826","1900","3gram","228.93096923828125"
"1826","1900","shingle","53.873817443847656"
"2022","3191","term","17.86286163330078"
"2022","1714","3gram","83.98230743408203"
"2022","3191","shingle","31.498136520385742"
"1991","9734","phrase","20.249937057495117"
"1991","9734","term","20.249937057495117"
"1991","9734","3gram","142.31040954589844"
"1991","9734","shingle","34.719024658203125"
"1925","2168","term","21.80097007751465"
"1925","2168","3gram","164.35406494140625"
"1925","2168","shingle","45.95537567138672"
"1560","7373","phrase","32.9301872253418"
"1560","7373","term","32.9301872253418"
"1560","7373","3gram","259.1807861328125"
"1560","7373","shingle","74.4421157836914"
"649","10993","phrase","36.970062255859375"
"649","10993","term","36.970062255859375"
"649","10993","3gram","235.86618041992188"
"649","10993","shingle","68.4626235961914"
"1360","1294","term","50.304500579833984"
"1360","1294","3gram","472.6288757324219"
"832","7294","phrase","27.582517623901367"
"832","7294","term","29.07403564453125"
"832","7294","3gram","183.00833129882812"
"832","7294","shingle","71.66712188720703"
"460","7347","phrase","23.306194305419922"
"460","7347","term","23.306194305419922"
"460","7347","3gram","73.51678466796875"
"460","7347","shingle","35.89886474609375"
"473","8847","phrase","23.806333541870117"
"473","8847","term","23.806333541870117"
"473","8847","3gram","51.54557418823242"
"473","8847","shingle","36.522377014160156"
"2005","1604","term","29.512454986572266"
"2005","1604","3gram","259.82354736328125"
"2005","1604","shingle","71.76484680175781"
"836","7303","phrase","31.0859432220459"
"836","7303","term","32.57746505737305"
"836","7303","3gram","175.4219512939453"
"836","7303","shingle","72.50821685791016"
"1664","8314","phrase","38.53822708129883"
"1664","8314","term","38.53822326660156"
"1664","8314","3gram","204.72006225585938"
"1664","8314","shingle","75.02821350097656"
"1958","11426","phrase","28.36144256591797"
"1958","11426","term","28.361446380615234"
"1958","11426","3gram","199.75274658203125"
"1958","11426","shingle","54.676116943359375"
"1203","10880","phrase","39.69348907470703"
"1203","10880","term","39.693485260009766"
"1203","10880","3gram","363.9583740234375"
"1203","10880","shingle","84.06188201904297"
"1581","13610","phrase","33.337379455566406"
"1581","13610","term","33.33737564086914"
"1581","13610","3gram","194.85215759277344"
"1581","13610","shingle","58.573753356933594"
"505","107","term","6.29247522354126"
"505","13224","3gram","24.79275131225586"
"505","107","shingle","7.844655513763428"
"1055","12795","term","24.810556411743164"
"1055","12795","3gram","226.415283203125"
"1055","12795","shingle","44.83195877075195"
"783","11501","phrase","38.28546142578125"
"783","11501","term","38.28546142578125"
"783","11501","3gram","301.8887023925781"
"783","11501","shingle","115.14488220214844"
"281","7247","term","19.285818099975586"
"281","11084","3gram","101.77700805664062"
"281","7247","shingle","39.532958984375"
"1114","2842","term","22.77952003479004"
"1114","2842","3gram","147.81808471679688"
"1114","2842","shingle","42.400455474853516"
"1615","8310","phrase","22.89375114440918"
"1615","8310","term","22.893749237060547"
"1615","8310","3gram","138.2319793701172"
"1615","8310","shingle","39.55616760253906"
"1665","8316","phrase","39.76651382446289"
"1665","8316","term","42.86349868774414"
"1665","8316","3gram","242.51649475097656"
"1665","8316","shingle","81.77333068847656"
"912","2845","term","20.580108642578125"
"912","2845","3gram","174.61672973632812"
"912","2845","shingle","43.31245803833008"
"1310","10887","term","9.44764518737793"
"1310","10887","3gram","79.5196762084961"
"1310","10887","shingle","14.612983703613281"
"839","7308","phrase","33.2440185546875"
"839","7308","term","33.2440185546875"
"839","7308","3gram","230.26524353027344"
"839","7308","shingle","76.7208251953125"
"325","2875","term","24.142982482910156"
"325","2875","3gram","122.97795867919922"
"325","2875","shingle","36.94206619262695"
"492","3336","term","23.85768699645996"
"492","3336","3gram","214.241455078125"
"492","3336","shingle","39.21937942504883"
"1941","7308","phrase","33.2440185546875"
"1941","7308","term","33.2440185546875"
"1941","7308","3gram","230.26524353027344"
"1941","7308","shingle","76.7208251953125"
"87","12316","term","20.642892837524414"
"87","12316","3gram","151.45603942871094"
"87","12316","shingle","32.414798736572266"
"292","3457","term","16.715585708618164"
"292","6330","3gram","84.40036010742188"
"292","2380","shingle","27.771474838256836"
"1934","1700","term","12.609222412109375"
"1934","1700","shingle","16.365869522094727"
"1063","1967","phrase","38.01755905151367"
"1063","1967","term","38.01756286621094"
"1063","1967","3gram","218.5145721435547"
"1063","1967","shingle","85.73757934570312"
"698","10451","phrase","28.10350227355957"
"698","10451","term","28.10350227355957"
"698","10451","3gram","214.23855590820312"
"698","10451","shingle","72.90232849121094"
"1137","10454","phrase","23.43609046936035"
"1137","10454","term","23.43609046936035"
"1137","10454","3gram","131.84878540039062"
"1137","10454","shingle","52.88981246948242"
"191","10000","phrase","37.87447738647461"
"191","10000","term","37.874473571777344"
"191","10000","3gram","197.05078125"
"191","10000","shingle","73.6853256225586"
"161","312","term","20.444488525390625"
"161","312","shingle","30.178321838378906"
"555","556","phrase","7.391459941864014"
"555","556","term","15.471516609191895"
"555","556","3gram","57.75732421875"
"555","556","shingle","22.677284240722656"
"1398","2765","term","42.86433792114258"
"1398","2765","3gram","367.36553955078125"
"1398","2765","shingle","108.20598602294922"
"1931","8308","phrase","39.816070556640625"
"1931","8308","term","47.55036926269531"
"1931","8308","3gram","347.13470458984375"
"1931","8308","shingle","121.52423095703125"
"1749","8846","phrase","29.099449157714844"
"1749","8846","term","29.099449157714844"
"1749","8846","3gram","177.838134765625"
"1749","8846","shingle","48.016334533691406"
"1693","1552","phrase","11.145421028137207"
"1693","1552","term","24.545825958251953"
"1693","1552","3gram","171.26092529296875"
"1693","1552","shingle","51.668067932128906"
"1306","11462","phrase","32.495548248291016"
"1306","11462","term","32.495548248291016"
"1306","11462","3gram","199.3329620361328"
"1306","11462","shingle","62.80958557128906"
"1823","365","term","29.623884201049805"
"1823","1890","3gram","197.95237731933594"
"1823","1890","shingle","60.211761474609375"
"1629","125","term","37.65260696411133"
"1629","125","3gram","253.7975616455078"
"1629","125","shingle","80.25680541992188"
"1232","1552","term","24.545825958251953"
"1232","1552","3gram","171.26092529296875"
"1232","1552","shingle","51.668067932128906"
"1997","10054","phrase","28.61798667907715"
"1997","10054","term","28.61798858642578"
"1997","10054","3gram","193.5878143310547"
"1997","10054","shingle","52.55844497680664"
"900","7240","term","14.830573081970215"
"900","7240","3gram","71.45380401611328"
"900","7240","shingle","18.74376678466797"
"1876","11529","phrase","25.222309112548828"
"1876","11529","term","25.22231101989746"
"1876","11529","3gram","181.96298217773438"
"1876","11529","shingle","43.64403533935547"
"746","2416","term","18.002967834472656"
"746","2416","3gram","131.68540954589844"
"746","2416","shingle","28.324176788330078"
"1221","1098","phrase","11.92287826538086"
"1221","1098","term","18.43968963623047"
"1221","1098","3gram","119.08689880371094"
"1221","1098","shingle","28.364051818847656"
"1516","1608","term","24.336946487426758"
"1516","1608","shingle","51.345848083496094"
"537","10512","term","24.062955856323242"
"537","10512","3gram","239.1663360595703"
"537","10512","shingle","42.746063232421875"
"1383","1918","term","27.983402252197266"
"1383","1918","3gram","221.7126922607422"
"1383","1918","shingle","62.31681442260742"
"696","9950","phrase","19.531492233276367"
"696","9950","term","19.531492233276367"
"696","9950","3gram","104.93767547607422"
"696","9950","shingle","29.6585750579834"
"1966","13298","phrase","34.056617736816406"
"1966","13298","term","34.056617736816406"
"1966","13298","3gram","204.49566650390625"
"1966","13298","shingle","75.05341339111328"
"1074","6865","term","10.713319778442383"
"1074","6865","3gram","75.80357360839844"
"1074","6869","shingle","15.742851257324219"
"1827","9594","phrase","22.169431686401367"
"1827","9594","term","22.16943359375"
"1827","9594","3gram","167.2207794189453"
"1827","9594","shingle","36.0701904296875"
"449","10033","3gram","65.72627258300781"
"1831","12106","3gram","309.14959716796875"
"1987","9735","term","17.445878982543945"
"1987","9735","shingle","29.622770309448242"
"1021","11625","phrase","23.875747680664062"
"1021","11625","term","23.87574577331543"
"1021","11625","3gram","141.53134155273438"
"1021","11625","shingle","43.35101318359375"
"1885","12110","phrase","46.669010162353516"
"1885","12110","term","46.66900634765625"
"1885","12110","3gram","424.0559997558594"
"1885","12110","shingle","109.72500610351562"
"261","7886","phrase","20.548648834228516"
"261","7886","term","20.548648834228516"
"261","7886","3gram","97.97107696533203"
"261","7886","shingle","31.419462203979492"
